Date,Close
2024-06-01,232700.0
2024-05-31,231900.0
2024-05-30,232100.0
2024-05-29,233750.0
2024-05-28,233350.0
2024-05-27,235500.0
2024-05-26,228000.0
2024-05-25,233800.0
2024-05-24,233200.0
2024-05-23,246200.0
2024-05-22,244300.0
2024-05-21,246000.0
2024-05-20,254450.0
2024-05-19,236500.0
2024-05-18,239900.0
2024-05-17,234450.0
2024-05-16,221650.0
2024-05-15,220800.0
2024-05-14,199850.0
2024-05-13,206050.0
2024-05-12,202150.0
2024-05-11,205050.0
2024-05-10,206150.0
2024-05-09,213000.0
2024-05-08,199400.0
2024-05-07,208350.0
2024-05-06,214750.0
2024-05-05,204900.0
2024-05-04,206450.0
2024-05-03,203750.0
2024-05-02,193400.0
2024-05-01,192550.0
2024-04-30,182000.0
2024-04-29,197050.0
2024-04-28,198050.0
2024-04-27,203700.0
2024-04-26,201000.0
2024-04-25,208250.0
2024-04-24,214950.0
2024-04-23,223950.0
2024-04-22,227950.0
2024-04-21,217300.0
2024-04-20,220750.0
2024-04-19,208200.0
2024-04-18,208850.0
2024-04-17,196800.0
2024-04-16,203850.0
2024-04-15,211100.0
2024-04-14,228200.0
2024-04-13,210250.0
2024-04-12,228050.0
2024-04-11,247100.0
2024-04-10,247350.0
2024-04-09,247950.0
2024-04-08,257600.0
2024-04-07,257200.0
2024-04-06,256950.0
2024-04-05,253250.0
2024-04-04,267950.0
2024-04-03,270850.0
2024-04-02,266350.0
2024-04-01,276700.0
2024-03-31,287200.0
2024-03-30,278950.0
2024-03-29,274250.0
2024-03-28,270500.0
2024-03-27,268050.0
2024-03-26,272350.0
2024-03-25,268350.0
2024-03-24,264050.0
2024-03-23,251550.0
2024-03-22,257350.0
2024-03-21,262050.0
2024-03-20,282250.0
2024-03-19,253400.0
2024-03-18,287250.0
2024-03-17,295100.0
2024-03-16,269700.0
2024-03-15,267600.0
2024-03-14,253850.0
2024-03-13,233300.0
2024-03-12,213750.0
2024-03-11,207000.0
2024-03-10,204500.0
2024-03-09,202500.0
2024-03-08,204750.0
2024-03-07,202350.0
2024-03-06,184950.0
2024-03-05,179450.0
2024-03-04,186500.0
2024-03-03,181600.0
2024-03-02,181300.0
2024-03-01,181700.0
2024-02-29,176600.0
2024-02-28,167300.0
2024-02-27,149300.0
2024-02-26,150550.0
2024-02-25,142550.0
2024-02-24,143600.0
2024-02-23,139400.0
2024-02-22,142050.0
2024-02-21,146650.0
2024-02-20,149500.0
2024-02-19,154550.0
2024-02-18,154750.0
2024-02-17,150850.0
2024-02-16,152750.0
2024-02-15,155950.0
2024-02-14,158500.0
2024-02-13,152550.0
2024-02-12,149850.0
2024-02-11,145400.0
2024-02-10,147350.0
2024-02-09,144350.0
2024-02-08,140550.0
2024-02-07,137150.0
2024-02-06,132400.0
2024-02-05,131950.0
2024-02-04,131900.0
2024-02-03,135000.0
2024-02-02,138000.0
2024-02-01,134350.0
2024-01-31,133950.0
2024-01-30,139200.0
2024-01-29,138800.0
2024-01-28,132000.0
2024-01-27,129900.0
2024-01-26,127050.0
2024-01-25,119850.0
2024-01-24,122100.0
2024-01-23,117200.0
2024-01-22,116050.0
2024-01-21,125800.0
2024-01-20,128150.0
2024-01-19,129900.0
2024-01-18,131000.0
2024-01-17,140650.0
2024-01-16,134000.0
2024-01-15,129750.0
2024-01-14,128750.0
2024-01-13,131850.0
2024-01-12,127850.0
2024-01-11,137000.0
2024-01-10,138950.0
2024-01-09,133700.0
2024-01-08,131450.0
2024-01-07,120550.0
2024-01-06,126600.0
2024-01-05,134450.0
2024-01-04,141200.0
2024-01-03,134800.0
2024-01-02,143000.0
2024-01-01,146250.0
2023-12-31,137400.0
2023-12-30,137050.0
2023-12-29,142500.0
2023-12-28,136100.0
2023-12-27,142650.0
2023-12-26,150850.0
2023-12-25,161200.0
2023-12-24,151650.0
2023-12-23,146100.0
2023-12-22,132800.0
2023-12-21,127300.0
2023-12-20,111650.0
2023-12-19,100000.0
2023-12-18,101300.0
2023-12-17,97080.0
2023-12-16,101100.0
2023-12-15,100450.0
2023-12-14,103200.0
2023-12-13,97260.0
2023-12-12,95210.0
2023-12-11,96990.0
2023-12-10,102250.0
2023-12-09,99440.0
2023-12-08,102150.0
2023-12-07,92840.0
2023-12-06,85330.0
2023-12-05,83390.0
2023-12-04,83380.0
2023-12-03,84610.0
2023-12-02,84900.0
2023-12-01,80030.0
2023-11-30,79530.0
2023-11-29,79450.0
2023-11-28,77710.0
2023-11-27,74340.0
2023-11-26,77230.0
2023-11-25,78640.0
2023-11-24,76200.0
2023-11-23,75740.0
2023-11-22,77030.0
2023-11-21,70110.0
2023-11-20,75890.0
2023-11-19,81490.0
2023-11-18,78710.0
2023-11-17,79020.0
2023-11-16,80840.0
2023-11-15,87350.0
2023-11-14,76160.0
2023-11-13,70980.0
2023-11-12,78080.0
2023-11-11,76070.0
2023-11-10,76240.0
2023-11-09,61490.0
2023-11-08,57400.0
2023-11-07,57520.0
2023-11-06,56260.0
2023-11-05,55270.0
2023-11-04,56900.0
2023-11-03,53110.0
2023-11-02,56770.0
2023-11-01,56040.0
2023-10-31,52130.0
2023-10-30,47360.0
2023-10-29,44510.0
2023-10-28,43050.0
2023-10-27,43060.0
2023-10-26,44200.0
2023-10-25,43740.0
2023-10-24,40590.0
2023-10-23,42630.0
2023-10-22,39060.0
2023-10-21,39570.0
2023-10-20,36650.0
2023-10-19,33870.0
2023-10-18,31970.0
2023-10-17,32590.0
2023-10-16,32550.0
2023-10-15,29940.0
2023-10-14,30110.0
2023-10-13,30070.0
2023-10-12,29270.0
2023-10-11,30080.0
2023-10-10,30140.0
2023-10-09,30110.0
2023-10-08,31560.0
2023-10-07,31570.0
2023-10-06,31640.0
2023-10-05,30820.0
2023-10-04,31310.0
2023-10-03,32020.0
2023-10-02,31770.0
2023-10-01,32260.0
2023-09-30,28940.0
2023-09-29,27470.0
2023-09-28,27020.0
2023-09-27,26100.0
2023-09-26,25820.0
2023-09-25,26180.0
2023-09-24,26190.0
2023-09-23,26360.0
2023-09-22,26310.0
2023-09-21,26350.0
2023-09-20,27310.0
2023-09-19,26870.0
2023-09-18,26390.0
2023-09-17,25360.0
2023-09-16,25900.0
2023-09-15,25820.0
2023-09-14,25460.0
2023-09-13,24900.0
2023-09-12,24300.0
2023-09-11,24180.0
2023-09-10,24830.0
2023-09-09,26500.0
2023-09-08,26690.0
2023-09-07,27050.0
2023-09-06,26670.0
2023-09-05,27520.0
2023-09-04,26450.0
2023-09-03,26580.0
2023-09-02,26580.0
2023-09-01,26510.0
2023-08-31,26990.0
2023-08-30,28300.0
2023-08-29,29440.0
2023-08-28,27810.0
2023-08-27,28170.0
2023-08-26,27610.0
2023-08-25,27820.0
2023-08-24,28660.0
2023-08-23,29530.0
2023-08-22,28190.0
2023-08-21,29050.0
2023-08-20,29900.0
2023-08-19,30230.0
2023-08-18,29430.0
2023-08-17,29800.0
2023-08-16,30970.0
2023-08-15,32290.0
2023-08-14,33640.0
2023-08-13,32340.0
2023-08-12,33230.0
2023-08-11,32820.0
2023-08-10,32640.0
2023-08-09,32310.0
2023-08-08,32090.0
2023-08-07,30580.0
2023-08-06,30750.0
2023-08-05,30000.0
2023-08-04,30130.0
2023-08-03,29870.0
2023-08-02,30470.0
2023-08-01,31310.0
2023-07-31,30810.0
2023-07-30,31390.0
2023-07-29,32470.0
2023-07-28,32110.0
2023-07-27,32560.0
2023-07-26,32490.0
2023-07-25,30210.0
2023-07-24,30370.0
2023-07-23,32050.0
2023-07-22,31940.0
2023-07-21,33120.0
2023-07-20,32880.0
2023-07-19,33750.0
2023-07-18,32890.0
2023-07-17,34450.0
2023-07-16,35350.0
2023-07-15,35290.0
2023-07-14,34390.0
2023-07-13,33140.0
2023-07-12,28740.0
2023-07-11,28910.0
2023-07-10,28070.0
2023-07-09,28120.0
2023-07-08,28910.0
2023-07-07,28510.0
2023-07-06,26150.0
2023-07-05,25160.0
2023-07-04,25270.0
2023-07-03,25440.0
2023-07-02,25770.0
2023-07-01,24900.0
2023-06-30,25100.0
2023-06-29,24010.0
2023-06-28,21220.0
2023-06-27,21980.0
2023-06-26,21590.0
2023-06-25,22450.0
2023-06-24,22160.0
2023-06-23,22700.0
2023-06-22,21760.0
2023-06-21,22510.0
2023-06-20,21730.0
2023-06-19,21060.0
2023-06-18,20190.0
2023-06-17,20500.0
2023-06-16,20060.0
2023-06-15,19320.0
2023-06-14,19020.0
2023-06-13,19650.0
2023-06-12,20000.0
2023-06-11,20610.0
2023-06-10,20750.0
2023-06-09,22880.0
2023-06-08,24910.0
2023-06-07,24740.0
2023-06-06,26820.0
2023-06-05,26670.0
2023-06-04,28850.0
2023-06-03,28100.0
2023-06-02,28130.0
2023-06-01,27390.0
2023-05-31,27850.0
2023-05-30,28260.0
2023-05-29,27400.0
2023-05-28,27670.0
2023-05-27,27220.0
2023-05-26,25930.0
2023-05-25,25850.0
2023-05-24,25870.0
2023-05-23,26740.0
2023-05-22,26160.0
2023-05-21,26450.0
2023-05-20,27260.0
2023-05-19,27380.0
2023-05-18,27510.0
2023-05-17,28210.0
2023-05-16,27860.0
2023-05-15,28280.0
2023-05-14,28320.0
2023-05-13,28330.0
2023-05-12,28310.0
2023-05-11,27210.0
2023-05-10,28040.0
2023-05-09,27760.0
2023-05-08,27780.0
2023-05-07,29050.0
2023-05-06,29320.0
2023-05-05,30180.0
2023-05-04,29080.0
2023-05-03,29650.0
2023-05-02,29800.0
2023-05-01,29520.0
2023-04-30,30460.0
2023-04-29,30880.0
2023-04-28,31110.0
2023-04-27,29770.0
2023-04-26,28490.0
2023-04-25,29320.0
2023-04-24,28580.0
2023-04-23,28690.0
2023-04-22,29150.0
2023-04-21,28350.0
2023-04-20,29600.0
2023-04-19,30190.0
2023-04-18,32360.0
2023-04-17,32300.0
2023-04-16,33110.0
2023-04-15,31610.0
2023-04-14,32270.0
2023-04-13,32070.0
2023-04-12,31570.0
2023-04-11,30470.0
2023-04-10,27460.0
2023-04-09,26750.0
2023-04-08,26630.0
2023-04-07,27110.0
2023-04-06,27300.0
2023-04-05,27680.0
2023-04-04,27620.0
2023-04-03,27090.0
2023-04-02,27200.0
2023-04-01,27850.0
2023-03-31,27900.0
2023-03-30,27260.0
2023-03-29,27850.0
2023-03-28,27010.0
2023-03-27,26520.0
2023-03-26,27830.0
2023-03-25,27320.0
2023-03-24,27700.0
2023-03-23,29220.0
2023-03-22,28550.0
2023-03-21,29840.0
2023-03-20,29720.0
2023-03-19,29080.0
2023-03-18,28200.0
2023-03-17,28500.0
2023-03-16,26220.0
2023-03-15,25760.0
2023-03-14,27470.0
2023-03-13,26880.0
2023-03-12,26800.0
2023-03-11,24470.0
2023-03-10,24630.0
2023-03-09,23460.0
2023-03-08,24660.0
2023-03-07,26910.0
2023-03-06,27400.0
2023-03-05,28010.0
2023-03-04,28020.0
2023-03-03,28420.0
2023-03-02,29150.0
2023-03-01,29510.0
2023-02-28,29050.0
2023-02-27,30000.0
2023-02-26,30610.0
2023-02-25,29650.0
2023-02-24,30480.0
2023-02-23,31160.0
2023-02-22,31550.0
2023-02-21,32330.0
2023-02-20,33750.0
2023-02-19,31920.0
2023-02-18,30220.0
2023-02-17,29810.0
2023-02-16,28820.0
2023-02-15,30600.0
2023-02-14,28440.0
2023-02-13,27120.0
2023-02-12,27880.0
2023-02-11,27580.0
2023-02-10,27110.0
2023-02-09,26890.0
2023-02-08,29680.0
2023-02-07,30200.0
2023-02-06,29080.0
2023-02-05,29610.0
2023-02-04,30700.0
2023-02-03,30930.0
2023-02-02,30620.0
2023-02-01,31210.0
2023-01-31,30080.0
2023-01-30,30180.0
2023-01-29,32570.0
2023-01-28,30330.0
2023-01-27,30650.0
2023-01-26,30590.0
2023-01-25,30560.0
2023-01-24,28560.0
2023-01-23,30340.0
2023-01-22,30290.0
2023-01-21,30570.0
2023-01-20,31560.0
2023-01-19,26630.0
2023-01-18,25890.0
2023-01-17,28420.0
2023-01-16,29300.0
2023-01-15,28400.0
2023-01-14,29930.0
2023-01-13,22760.0
2023-01-12,20780.0
2023-01-11,20500.0
2023-01-10,20390.0
2023-01-09,20450.0
2023-01-08,18340.0
2023-01-07,16660.0
2023-01-06,17140.0
2023-01-05,17230.0
2023-01-04,17210.0
2023-01-03,17130.0
2023-01-02,14340.0
2023-01-01,12680.0
2022-12-31,12690.0
2022-12-30,12570.0
2022-12-29,12310.0
2022-12-28,12430.0
2022-12-27,14110.0
2022-12-26,14500.0
2022-12-25,14730.0
2022-12-24,14920.0
2022-12-23,15370.0
2022-12-22,15380.0
2022-12-21,15830.0
2022-12-20,16010.0
2022-12-19,15720.0
2022-12-18,16440.0
2022-12-17,16590.0
2022-12-16,16380.0
2022-12-15,18570.0
2022-12-14,18420.0
2022-12-13,18090.0
2022-12-12,17690.0
2022-12-11,17910.0
2022-12-10,18100.0
2022-12-09,18110.0
2022-12-08,18200.0
2022-12-07,18100.0
2022-12-06,19100.0
2022-12-05,18500.0
2022-12-04,18330.0
2022-12-03,17960.0
2022-12-02,18320.0
2022-12-01,17970.0
2022-11-30,18670.0
2022-11-29,17910.0
2022-11-28,17980.0
2022-11-27,19030.0
2022-11-26,19070.0
2022-11-25,18970.0
2022-11-24,19660.0
2022-11-23,19620.0
2022-11-22,17250.0
2022-11-21,16650.0
2022-11-20,17180.0
2022-11-19,17790.0
2022-11-18,18380.0
2022-11-17,18800.0
2022-11-16,19660.0
2022-11-15,19520.0
2022-11-14,19150.0
2022-11-13,18120.0
2022-11-12,20370.0
2022-11-11,22950.0
2022-11-10,25000.0
2022-11-09,20330.0
2022-11-08,35210.0
2022-11-07,44390.0
2022-11-06,47020.0
2022-11-05,51640.0
2022-11-04,46810.0
2022-11-03,43820.0
2022-11-02,43760.0
2022-11-01,45180.0
2022-10-31,45660.0
2022-10-30,45960.0
2022-10-29,45750.0
2022-10-28,44930.0
2022-10-27,43110.0
2022-10-26,43850.0
2022-10-25,43680.0
2022-10-24,41100.0
2022-10-23,41960.0
2022-10-22,40990.0
2022-10-21,40980.0
2022-10-20,40870.0
2022-10-19,41800.0
2022-10-18,43370.0
2022-10-17,44580.0
2022-10-16,43320.0
2022-10-15,42770.0
2022-10-14,43330.0
2022-10-13,43810.0
2022-10-12,44540.0
2022-10-11,44150.0
2022-10-10,45800.0
2022-10-09,46850.0
2022-10-08,46710.0
2022-10-07,47040.0
2022-10-06,47590.0
2022-10-05,48500.0
2022-10-04,48600.0
2022-10-03,47460.0
2022-10-02,46650.0
2022-10-01,47070.0
2022-09-30,47780.0
2022-09-29,48520.0
2022-09-28,47730.0
2022-09-27,47090.0
2022-09-26,48440.0
2022-09-25,46470.0
2022-09-24,47850.0
2022-09-23,47800.0
2022-09-22,45810.0
2022-09-21,43550.0
2022-09-20,44200.0
2022-09-19,45700.0
2022-09-18,43650.0
2022-09-17,46920.0
2022-09-16,45470.0
2022-09-15,46480.0
2022-09-14,47550.0
2022-09-13,46200.0
2022-09-12,51190.0
2022-09-11,48130.0
2022-09-10,48090.0
2022-09-09,47660.0
2022-09-08,46630.0
2022-09-07,45340.0
2022-09-06,43210.0
2022-09-05,44350.0
2022-09-04,44240.0
2022-09-03,43070.0
2022-09-02,43200.0
2022-09-01,43390.0
2022-08-31,43300.0
2022-08-30,43370.0
2022-08-29,44360.0
2022-08-28,42160.0
2022-08-27,43640.0
2022-08-26,43860.0
2022-08-25,47980.0
2022-08-24,47560.0
2022-08-23,48570.0
2022-08-22,48460.0
2022-08-21,49970.0
2022-08-20,48960.0
2022-08-19,49260.0
2022-08-18,54150.0
2022-08-17,54870.0
2022-08-16,57950.0
2022-08-15,58840.0
2022-08-14,60020.0
2022-08-13,61910.0
2022-08-12,60060.0
2022-08-11,56730.0
2022-08-10,55930.0
2022-08-09,54060.0
2022-08-08,55710.0
2022-08-07,53710.0
2022-08-06,53300.0
2022-08-05,53580.0
2022-08-04,52010.0
2022-08-03,51880.0
2022-08-02,53420.0
2022-08-01,55320.0
2022-07-31,55900.0
2022-07-30,57950.0
2022-07-29,55570.0
2022-07-28,56190.0
2022-07-27,52920.0
2022-07-26,48470.0
2022-07-25,49270.0
2022-07-24,54060.0
2022-07-23,53010.0
2022-07-22,53810.0
2022-07-21,56670.0
2022-07-20,55280.0
2022-07-19,58880.0
2022-07-18,56870.0
2022-07-17,50990.0
2022-07-16,52000.0
2022-07-15,49410.0
2022-07-14,48810.0
2022-07-13,45950.0
2022-07-12,43500.0
2022-07-11,44420.0
2022-07-10,48080.0
2022-07-09,49700.0
2022-07-08,49850.0
2022-07-07,50010.0
2022-07-06,48510.0
2022-07-05,46560.0
2022-07-04,47930.0
2022-07-03,44050.0
2022-07-02,44110.0
2022-07-01,43560.0
2022-06-30,44000.0
2022-06-29,44910.0
2022-06-28,46300.0
2022-06-27,50250.0
2022-06-26,51450.0
2022-06-25,54670.0
2022-06-24,54430.0
2022-06-23,49480.0
2022-06-22,44750.0
2022-06-21,47180.0
2022-06-20,45620.0
2022-06-19,44310.0
2022-06-18,42280.0
2022-06-17,40550.0
2022-06-16,39730.0
2022-06-15,44900.0
2022-06-14,38480.0
2022-06-13,37230.0
2022-06-12,40100.0
2022-06-11,44350.0
2022-06-10,48130.0
2022-06-09,50770.0
2022-06-08,49590.0
2022-06-07,49960.0
2022-06-06,53480.0
2022-06-05,48980.0
2022-06-04,49580.0
2022-06-03,48900.0
2022-06-02,52620.0
2022-06-01,52520.0
2022-05-31,57510.0
2022-05-30,59180.0
2022-05-29,57120.0
2022-05-28,56410.0
2022-05-27,53130.0
2022-05-26,56330.0
2022-05-25,61800.0
2022-05-24,63420.0
2022-05-23,63110.0
2022-05-22,67490.0
2022-05-21,64920.0
2022-05-20,64070.0
2022-05-19,66910.0
2022-05-18,64400.0
2022-05-17,73500.0
2022-05-16,70880.0
2022-05-15,76800.0
2022-05-14,69760.0
2022-05-13,65600.0
2022-05-12,60360.0
2022-05-11,70440.0
2022-05-10,88640.0
2022-05-09,85600.0
2022-05-08,99090.0
2022-05-07,103400.0
2022-05-06,106950.0
2022-05-05,110050.0
2022-05-04,118550.0
2022-05-03,111100.0
2022-05-02,114150.0
2022-05-01,115900.0
2022-04-30,112550.0
2022-04-29,121250.0
2022-04-28,125150.0
2022-04-27,125500.0
2022-04-26,122500.0
2022-04-25,126600.0
2022-04-24,125050.0
2022-04-23,126900.0
2022-04-22,126200.0
2022-04-21,127950.0
2022-04-20,131350.0
2022-04-19,134500.0
2022-04-18,127850.0
2022-04-17,126450.0
2022-04-16,128850.0
2022-04-15,128800.0
2022-04-14,128500.0
2022-04-13,132300.0
2022-04-12,130250.0
2022-04-11,126500.0
2022-04-10,139150.0
2022-04-09,140850.0
2022-04-08,139200.0
2022-04-07,146950.0
2022-04-06,138600.0
2022-04-05,156050.0
2022-04-04,161600.0
2022-04-03,167100.0
2022-04-02,161450.0
2022-04-01,163000.0
2022-03-31,148650.0
2022-03-30,145000.0
2022-03-29,134400.0
2022-03-28,128100.0
2022-03-27,127600.0
2022-03-26,122950.0
2022-03-25,119900.0
2022-03-24,122800.0
2022-03-23,115400.0
2022-03-22,111000.0
2022-03-21,108950.0
2022-03-20,108550.0
2022-03-19,112300.0
2022-03-18,109400.0
2022-03-17,107500.0
2022-03-16,107450.0
2022-03-15,102450.0
2022-03-14,100650.0
2022-03-13,98900.0
2022-03-12,101700.0
2022-03-11,100850.0
2022-03-10,102900.0
2022-03-09,108500.0
2022-03-08,102550.0
2022-03-07,102050.0
2022-03-06,105250.0
2022-03-05,110500.0
2022-03-04,109500.0
2022-03-03,117000.0
2022-03-02,122400.0
2022-03-01,119400.0
2022-02-28,120600.0
2022-02-27,105400.0
2022-02-26,110550.0
2022-02-25,112950.0
2022-02-24,109300.0
2022-02-23,103650.0
2022-02-22,105100.0
2022-02-21,101850.0
2022-02-20,111450.0
2022-02-19,111650.0
2022-02-18,110400.0
2022-02-17,114000.0
2022-02-16,123850.0
2022-02-15,127650.0
2022-02-14,117000.0
2022-02-13,113850.0
2022-02-12,117150.0
2022-02-11,118300.0
2022-02-10,129700.0
2022-02-09,137950.0
2022-02-08,138350.0
2022-02-07,143700.0
2022-02-06,140900.0
2022-02-05,139550.0
2022-02-04,137050.0
2022-02-03,125000.0
2022-02-02,125500.0
2022-02-01,135900.0
2022-01-31,122200.0
2022-01-30,116300.0
2022-01-29,118750.0
2022-01-28,113000.0
2022-01-27,110300.0
2022-01-26,112850.0
2022-01-25,115150.0
2022-01-24,118050.0
2022-01-23,126100.0
2022-01-22,122100.0
2022-01-21,139700.0
2022-01-20,156800.0
2022-01-19,163500.0
2022-01-18,170850.0
2022-01-17,170550.0
2022-01-16,179200.0
2022-01-15,179350.0
2022-01-14,177600.0
2022-01-13,180900.0
2022-01-12,185800.0
2022-01-11,180100.0
2022-01-10,172650.0
2022-01-09,180600.0
2022-01-08,181400.0
2022-01-07,180300.0
2022-01-06,191700.0
2022-01-05,194100.0
2022-01-04,204950.0
2022-01-03,207850.0
2022-01-02,214650.0
2022-01-01,217700.0
2021-12-31,208500.0
2021-12-30,209850.0
2021-12-29,209750.0
2021-12-28,217450.0
2021-12-27,237450.0
2021-12-26,239100.0
2021-12-25,233700.0
2021-12-24,232350.0
2021-12-23,229950.0
2021-12-22,219600.0
2021-12-21,220750.0
2021-12-20,214950.0
2021-12-19,224400.0
2021-12-18,227400.0
2021-12-17,221150.0
2021-12-16,221950.0
2021-12-15,223600.0
2021-12-14,199900.0
2021-12-13,195000.0
2021-12-12,214400.0
2021-12-11,214200.0
2021-12-10,213700.0
2021-12-09,225950.0
2021-12-08,239700.0
2021-12-07,237800.0
2021-12-06,241200.0
2021-12-05,246750.0
2021-12-04,253600.0
2021-12-03,268950.0
2021-12-02,290550.0
2021-12-01,285350.0
2021-11-30,258350.0
2021-11-29,255150.0
2021-11-28,253300.0
2021-11-27,247500.0
2021-11-26,245050.0
2021-11-25,260650.0
2021-11-24,258300.0
2021-11-23,276100.0
2021-11-22,270450.0
2021-11-21,286650.0
2021-11-20,268700.0
2021-11-19,265900.0
2021-11-18,242600.0
2021-11-17,268000.0
2021-11-16,270150.0
2021-11-15,290250.0
2021-11-14,289400.0
