Date,Close
2024-08-12,3817000.0
2024-08-11,3601000.0
2024-08-10,3669000.0
2024-08-09,3654000.0
2024-08-08,3757000.0
2024-08-07,3338000.0
2024-08-06,3526000.0
2024-08-05,3483000.0
2024-08-04,3790000.0
2024-08-03,4110000.0
2024-08-02,4213000.0
2024-08-01,4500000.0
2024-07-31,4518000.0
2024-07-30,4597000.0
2024-07-29,4641000.0
2024-07-28,4569000.0
2024-07-27,4515000.0
2024-07-26,4571000.0
2024-07-25,4463000.0
2024-07-24,4674000.0
2024-07-23,4870000.0
2024-07-22,4808000.0
2024-07-21,4932000.0
2024-07-20,4928000.0
2024-07-19,4888000.0
2024-07-18,4811000.0
2024-07-17,4730000.0
2024-07-16,4809000.0
2024-07-15,4900000.0
2024-07-14,4557000.0
2024-07-13,4450000.0
2024-07-12,4413000.0
2024-07-11,4381000.0
2024-07-10,4397000.0
2024-07-09,4336000.0
2024-07-08,4290000.0
2024-07-07,4164000.0
2024-07-06,4365000.0
2024-07-05,4266000.0
2024-07-04,4379000.0
2024-07-03,4672000.0
2024-07-02,4811000.0
2024-07-01,4835000.0
2024-06-30,4821000.0
2024-06-29,4754000.0
2024-06-28,4761000.0
2024-06-27,4863000.0
2024-06-26,4766000.0
2024-06-25,4803000.0
2024-06-24,4753000.0
2024-06-23,4820000.0
2024-06-22,4945000.0
2024-06-21,4955000.0
2024-06-20,4973000.0
2024-06-19,5020000.0
2024-06-18,4900000.0
2024-06-17,4946000.0
2024-06-16,5121000.0
2024-06-15,5062000.0
2024-06-14,4957000.0
2024-06-13,4915000.0
2024-06-12,5006000.0
2024-06-11,4959000.0
2024-06-10,5135000.0
2024-06-09,5208000.0
2024-06-08,5212000.0
2024-06-07,5199000.0
2024-06-06,5296000.0
2024-06-05,5345000.0
2024-06-04,5273000.0
2024-06-03,5259000.0
2024-06-02,5300000.0
2024-06-01,5341000.0
2024-05-31,5269000.0
2024-05-30,5212000.0
2024-05-29,5234000.0
2024-05-28,5325000.0
2024-05-27,5390000.0
2024-05-26,5342000.0
2024-05-25,5206000.0
2024-05-24,5177000.0
2024-05-23,5288000.0
2024-05-22,5152000.0
2024-05-21,5231000.0
2024-05-20,4992000.0
2024-05-19,4268000.0
2024-05-18,4343000.0
2024-05-17,4278000.0
2024-05-16,4096000.0
2024-05-15,4220000.0
2024-05-14,4053000.0
2024-05-13,4125000.0
2024-05-12,4125000.0
2024-05-11,4111000.0
2024-05-10,4108000.0
2024-05-09,4243000.0
2024-05-08,4169000.0
2024-05-07,4229000.0
2024-05-06,4308000.0
2024-05-05,4410000.0
2024-05-04,4410000.0
2024-05-03,4400000.0
2024-05-02,4201000.0
2024-05-01,4252000.0
2024-04-30,4327000.0
2024-04-29,4604000.0
2024-04-28,4679000.0
2024-04-27,4689000.0
2024-04-26,4512000.0
2024-04-25,4535000.0
2024-04-24,4567000.0
2024-04-23,4661000.0
2024-04-22,4652000.0
2024-04-21,4600000.0
2024-04-20,4610000.0
2024-04-19,4475000.0
2024-04-18,4506000.0
2024-04-17,4451000.0
2024-04-16,4623000.0
2024-04-15,4719000.0
2024-04-14,4752000.0
2024-04-13,4570000.0
2024-04-12,4822000.0
2024-04-11,5023000.0
2024-04-10,5059000.0
2024-04-09,5042000.0
2024-04-08,5260000.0
2024-04-07,4947000.0
2024-04-06,4823000.0
2024-04-05,4815000.0
2024-04-04,4838000.0
2024-04-03,4842000.0
2024-04-02,4812000.0
2024-04-01,5040000.0
2024-03-31,5161000.0
2024-03-30,5033000.0
2024-03-29,5020000.0
2024-03-28,5076000.0
2024-03-27,5040000.0
2024-03-26,5126000.0
2024-03-25,5096000.0
2024-03-24,4964000.0
2024-03-23,4855000.0
2024-03-22,4913000.0
2024-03-21,5087000.0
2024-03-20,5173000.0
2024-03-19,4719000.0
2024-03-18,5156000.0
2024-03-17,5326000.0
2024-03-16,5210000.0
2024-03-15,5436000.0
2024-03-14,5580000.0
2024-03-13,5711000.0
2024-03-12,5646000.0
2024-03-11,5659000.0
2024-03-10,5488000.0
2024-03-09,5480000.0
2024-03-08,5496000.0
2024-03-07,5446000.0
2024-03-06,5406000.0
2024-03-05,5085000.0
2024-03-04,5077000.0
2024-03-03,4869000.0
2024-03-02,4761000.0
2024-03-01,4807000.0
2024-02-29,4697000.0
2024-02-28,4751000.0
2024-02-27,4469000.0
2024-02-26,4358000.0
2024-02-25,4291000.0
2024-02-24,4127000.0
2024-02-23,4076000.0
2024-02-22,4147000.0
2024-02-21,4149000.0
2024-02-20,4162000.0
2024-02-19,4076000.0
2024-02-18,3976000.0
2024-02-17,3857000.0
2024-02-16,3877000.0
2024-02-15,3876000.0
2024-02-14,3764000.0
2024-02-13,3580000.0
2024-02-12,3570000.0
2024-02-11,3390000.0
2024-02-10,3378000.0
2024-02-09,3355000.0
2024-02-08,3316000.0
2024-02-07,3299000.0
2024-02-06,3249000.0
2024-02-05,3173000.0
2024-02-04,3160000.0
2024-02-03,3164000.0
2024-02-02,3169000.0
2024-02-01,3166000.0
2024-01-31,3150000.0
2024-01-30,3216000.0
2024-01-29,3165000.0
2024-01-28,3105000.0
2024-01-27,3129000.0
2024-01-26,3119000.0
2024-01-25,3060000.0
2024-01-24,3077000.0
2024-01-23,3117000.0
2024-01-22,3199000.0
2024-01-21,3391000.0
2024-01-20,3410000.0
2024-01-19,3454000.0
2024-01-18,3424000.0
2024-01-17,3483000.0
2024-01-16,3551000.0
2024-01-15,3451000.0
2024-01-14,3396000.0
2024-01-13,3549000.0
2024-01-12,3504000.0
2024-01-11,3593000.0
2024-01-10,3525000.0
2024-01-09,3156000.0
2024-01-08,3131000.0
2024-01-07,2995000.0
2024-01-06,3024000.0
2024-01-05,3050000.0
2024-01-04,3053000.0
2024-01-03,3024000.0
2024-01-02,3154000.0
2024-01-01,3136000.0
2023-12-31,3082000.0
2023-12-30,3081000.0
2023-12-29,3087000.0
2023-12-28,3131000.0
2023-12-27,3171000.0
2023-12-26,2994000.0
2023-12-25,3028000.0
2023-12-24,3050000.0
2023-12-23,3126000.0
2023-12-22,3150000.0
2023-12-21,3037000.0
2023-12-20,2991000.0
2023-12-19,2979000.0
2023-12-18,3024000.0
2023-12-17,3013000.0
2023-12-16,3056000.0
2023-12-15,3073000.0
2023-12-14,3159000.0
2023-12-13,3114000.0
2023-12-12,3061000.0
2023-12-11,3073000.0
2023-12-10,3213000.0
2023-12-09,3218000.0
2023-12-08,3215000.0
2023-12-07,3227000.0
2023-12-06,3081000.0
2023-12-05,3137000.0
2023-12-04,3037000.0
2023-12-03,2942000.0
2023-12-02,2886000.0
2023-12-01,2794000.0
2023-11-30,2750000.0
2023-11-29,2718000.0
2023-11-28,2740000.0
2023-11-27,2738000.0
2023-11-26,2768000.0
2023-11-25,2785000.0
2023-11-24,2790000.0
2023-11-23,2761000.0
2023-11-22,2761000.0
2023-11-21,2620000.0
2023-11-20,2708000.0
2023-11-19,2680000.0
2023-11-18,2638000.0
2023-11-17,2650000.0
2023-11-16,2654000.0
2023-11-15,2746000.0
2023-11-14,2673000.0
2023-11-13,2767000.0
2023-11-12,2724000.0
2023-11-11,2748000.0
2023-11-10,2792000.0
2023-11-09,2855000.0
2023-11-08,2518000.0
2023-11-07,2524000.0
2023-11-06,2536000.0
2023-11-05,2541000.0
2023-11-04,2489000.0
2023-11-03,2465000.0
2023-11-02,2447000.0
2023-11-01,2504000.0
2023-10-31,2464000.0
2023-10-30,2450000.0
2023-10-29,2436000.0
2023-10-28,2418000.0
2023-10-27,2415000.0
2023-10-26,2435000.0
2023-10-25,2409000.0
2023-10-24,2399000.0
2023-10-23,2361000.0
2023-10-22,2236000.0
2023-10-21,2199000.0
2023-10-20,2176000.0
2023-10-19,2129000.0
2023-10-18,2138000.0
2023-10-17,2129000.0
2023-10-16,2172000.0
2023-10-15,2127000.0
2023-10-14,2131000.0
2023-10-13,2134000.0
2023-10-12,2115000.0
2023-10-11,2140000.0
2023-10-10,2138000.0
2023-10-09,2155000.0
2023-10-08,2216000.0
2023-10-07,2218000.0
2023-10-06,2228000.0
2023-10-05,2191000.0
2023-10-04,2232000.0
2023-10-03,2247000.0
2023-10-02,2258000.0
2023-10-01,2340000.0
2023-09-30,2267000.0
2023-09-29,2256000.0
2023-09-28,2241000.0
2023-09-27,2181000.0
2023-09-26,2161000.0
2023-09-25,2141000.0
2023-09-24,2137000.0
2023-09-23,2158000.0
2023-09-22,2158000.0
2023-09-21,2146000.0
2023-09-20,2185000.0
2023-09-19,2205000.0
2023-09-18,2200000.0
2023-09-17,2187000.0
2023-09-16,2215000.0
2023-09-15,2215000.0
2023-09-14,2197000.0
2023-09-13,2177000.0
2023-09-12,2161000.0
2023-09-11,2117000.0
2023-09-10,2205000.0
2023-09-09,2227000.0
2023-09-08,2227000.0
2023-09-07,2238000.0
2023-09-06,2220000.0
2023-09-05,2220000.0
2023-09-04,2211000.0
2023-09-03,2225000.0
2023-09-02,2227000.0
2023-09-01,2232000.0
2023-08-31,2255000.0
2023-08-30,2319000.0
2023-08-29,2336000.0
2023-08-28,2234000.0
2023-08-27,2247000.0
2023-08-26,2242000.0
2023-08-25,2252000.0
2023-08-24,2262000.0
2023-08-23,2285000.0
2023-08-22,2241000.0
2023-08-21,2286000.0
2023-08-20,2312000.0
2023-08-19,2305000.0
2023-08-18,2289000.0
2023-08-17,2311000.0
2023-08-16,2453000.0
2023-08-15,2468000.0
2023-08-14,2464000.0
2023-08-13,2456000.0
2023-08-12,2469000.0
2023-08-11,2468000.0
2023-08-10,2460000.0
2023-08-09,2460000.0
2023-08-08,2455000.0
2023-08-07,2421000.0
2023-08-06,2427000.0
2023-08-05,2431000.0
2023-08-04,2420000.0
2023-08-03,2418000.0
2023-08-02,2420000.0
2023-08-01,2437000.0
2023-07-31,2409000.0
2023-07-30,2409000.0
2023-07-29,2426000.0
2023-07-28,2424000.0
2023-07-27,2414000.0
2023-07-26,2416000.0
2023-07-25,2411000.0
2023-07-24,2404000.0
2023-07-23,2444000.0
2023-07-22,2430000.0
2023-07-21,2456000.0
2023-07-20,2447000.0
2023-07-19,2423000.0
2023-07-18,2441000.0
2023-07-17,2455000.0
2023-07-16,2476000.0
2023-07-15,2479000.0
2023-07-14,2499000.0
2023-07-13,2553000.0
2023-07-12,2450000.0
2023-07-11,2461000.0
2023-07-10,2475000.0
2023-07-09,2460000.0
2023-07-08,2474000.0
2023-07-07,2481000.0
2023-07-06,2465000.0
2023-07-05,2531000.0
2023-07-04,2557000.0
2023-07-03,2582000.0
2023-07-02,2572000.0
2023-07-01,2563000.0
2023-06-30,2574000.0
2023-06-29,2469000.0
2023-06-28,2431000.0
2023-06-27,2498000.0
2023-06-26,2466000.0
2023-06-25,2514000.0
2023-06-24,2499000.0
2023-06-23,2509000.0
2023-06-22,2451000.0
2023-06-21,2469000.0
2023-06-20,2339000.0
2023-06-19,2269000.0
2023-06-18,2253000.0
2023-06-17,2267000.0
2023-06-16,2253000.0
2023-06-15,2179000.0
2023-06-14,2168000.0
2023-06-13,2273000.0
2023-06-12,2293000.0
2023-06-11,2324000.0
2023-06-10,2329000.0
2023-06-09,2421000.0
2023-06-08,2438000.0
2023-06-07,2430000.0
2023-06-06,2482000.0
2023-06-05,2414000.0
2023-06-04,2502000.0
2023-06-03,2507000.0
2023-06-02,2524000.0
2023-06-01,2485000.0
2023-05-31,2504000.0
2023-05-30,2528000.0
2023-05-29,2523000.0
2023-05-28,2542000.0
2023-05-27,2444000.0
2023-05-26,2448000.0
2023-05-25,2424000.0
2023-05-24,2420000.0
2023-05-23,2478000.0
2023-05-22,2431000.0
2023-05-21,2430000.0
2023-05-20,2444000.0
2023-05-19,2435000.0
2023-05-18,2432000.0
2023-05-17,2442000.0
2023-05-16,2455000.0
2023-05-15,2448000.0
2023-05-14,2436000.0
2023-05-13,2441000.0
2023-05-12,2452000.0
2023-05-11,2421000.0
2023-05-10,2469000.0
2023-05-09,2483000.0
2023-05-08,2486000.0
2023-05-07,2510000.0
2023-05-06,2540000.0
2023-05-05,2639000.0
2023-05-04,2509000.0
2023-05-03,2542000.0
2023-05-02,2504000.0
2023-05-01,2461000.0
2023-04-30,2506000.0
2023-04-29,2541000.0
2023-04-28,2523000.0
2023-04-27,2544000.0
2023-04-26,2498000.0
2023-04-25,2499000.0
2023-04-24,2460000.0
2023-04-23,2487000.0
2023-04-22,2509000.0
2023-04-21,2464000.0
2023-04-20,2588000.0
2023-04-19,2576000.0
2023-04-18,2744000.0
2023-04-17,2727000.0
2023-04-16,2765000.0
2023-04-15,2750000.0
2023-04-14,2745000.0
2023-04-13,2641000.0
2023-04-12,2537000.0
2023-04-11,2505000.0
2023-04-10,2511000.0
2023-04-09,2450000.0
2023-04-08,2454000.0
2023-04-07,2471000.0
2023-04-06,2475000.0
2023-04-05,2516000.0
2023-04-04,2471000.0
2023-04-03,2395000.0
2023-04-02,2375000.0
2023-04-01,2406000.0
2023-03-31,2402000.0
2023-03-30,2377000.0
2023-03-29,2369000.0
2023-03-28,2340000.0
2023-03-27,2287000.0
2023-03-26,2354000.0
2023-03-25,2328000.0
2023-03-24,2344000.0
2023-03-23,2390000.0
2023-03-22,2312000.0
2023-03-21,2385000.0
2023-03-20,2328000.0
2023-03-19,2371000.0
2023-03-18,2338000.0
2023-03-17,2361000.0
2023-03-16,2230000.0
2023-03-15,2209000.0
2023-03-14,2235000.0
2023-03-13,2200000.0
2023-03-12,2098000.0
2023-03-11,1993500.0
2023-03-10,1936000.0
2023-03-09,1948000.0
2023-03-08,2050000.0
2023-03-07,2077000.0
2023-03-06,2080000.0
2023-03-05,2092000.0
2023-03-04,2092000.0
2023-03-03,2084000.0
2023-03-02,2183000.0
2023-03-01,2194000.0
2023-02-28,2150000.0
2023-02-27,2174000.0
2023-02-26,2178000.0
2023-02-25,2132000.0
2023-02-24,2142000.0
2023-02-23,2164000.0
2023-02-22,2151000.0
2023-02-21,2153000.0
2023-02-20,2187000.0
2023-02-19,2176000.0
2023-02-18,2183000.0
2023-02-17,2182000.0
2023-02-16,2119000.0
2023-02-15,2148000.0
2023-02-14,2016000.0
2023-02-13,1957500.0
2023-02-12,1965500.0
2023-02-11,1996500.0
2023-02-10,1968500.0
2023-02-09,1997500.0
2023-02-08,2105000.0
2023-02-07,2116000.0
2023-02-06,2070000.0
2023-02-05,2058000.0
2023-02-04,2098000.0
2023-02-03,2091000.0
2023-02-02,2072000.0
2023-02-01,2048000.0
2023-01-31,1992500.0
2023-01-30,1969500.0
2023-01-29,2055000.0
2023-01-28,1987000.0
2023-01-27,2005000.0
2023-01-26,2014000.0
2023-01-25,2008000.0
2023-01-24,1951500.0
2023-01-23,2032000.0
2023-01-22,2036000.0
2023-01-21,2025000.0
2023-01-20,2050000.0
2023-01-19,1931500.0
2023-01-18,1881000.0
2023-01-17,1945000.0
2023-01-16,1961000.0
2023-01-15,1921000.0
2023-01-14,1912000.0
2023-01-13,1807000.0
2023-01-12,1770500.0
2023-01-11,1739500.0
2023-01-10,1680500.0
2023-01-09,1663500.0
2023-01-08,1634500.0
2023-01-07,1609000.0
2023-01-06,1610000.0
2023-01-05,1602500.0
2023-01-04,1610000.0
2023-01-03,1554500.0
2023-01-02,1543500.0
2023-01-01,1528000.0
2022-12-31,1525000.0
2022-12-30,1524000.0
2022-12-29,1531500.0
2022-12-28,1514500.0
2022-12-27,1547000.0
2022-12-26,1573500.0
2022-12-25,1580500.0
2022-12-24,1590500.0
2022-12-23,1588500.0
2022-12-22,1583000.0
2022-12-21,1582500.0
2022-12-20,1586000.0
2022-12-19,1537000.0
2022-12-18,1571000.0
2022-12-17,1575000.0
2022-12-16,1563500.0
2022-12-15,1674000.0
2022-12-14,1707500.0
2022-12-13,1721500.0
2022-12-12,1694500.0
2022-12-11,1683500.0
2022-12-10,1687500.0
2022-12-09,1685000.0
2022-12-08,1703500.0
2022-12-07,1651000.0
2022-12-06,1699000.0
2022-12-05,1688000.0
2022-12-04,1713500.0
2022-12-03,1679000.0
2022-12-02,1735500.0
2022-12-01,1729000.0
2022-11-30,1752500.0
2022-11-29,1657000.0
2022-11-28,1609000.0
2022-11-27,1648000.0
2022-11-26,1659000.0
2022-11-25,1645000.0
2022-11-24,1648000.0
2022-11-23,1639000.0
2022-11-22,1586000.0
2022-11-21,1560000.0
2022-11-20,1600500.0
2022-11-19,1683500.0
2022-11-18,1674000.0
2022-11-17,1654500.0
2022-11-16,1678000.0
2022-11-15,1708500.0
2022-11-14,1695500.0
2022-11-13,1684000.0
2022-11-12,1748500.0
2022-11-11,1788500.0
2022-11-10,1830000.0
2022-11-09,1588500.0
2022-11-08,1917000.0
2022-11-07,2209000.0
2022-11-06,2213000.0
2022-11-05,2276000.0
2022-11-04,2288000.0
2022-11-03,2176000.0
2022-11-02,2157000.0
2022-11-01,2218000.0
2022-10-31,2208000.0
2022-10-30,2231000.0
2022-10-29,2265000.0
2022-10-28,2186000.0
2022-10-27,2133000.0
2022-10-26,2193000.0
2022-10-25,2072000.0
2022-10-24,1931500.0
2022-10-23,1951500.0
2022-10-22,1887000.0
2022-10-21,1873000.0
2022-10-20,1852500.0
2022-10-19,1856500.0
2022-10-18,1884500.0
2022-10-17,1904500.0
2022-10-16,1875000.0
2022-10-15,1841000.0
2022-10-14,1869000.0
2022-10-13,1848000.0
2022-10-12,1855500.0
2022-10-11,1837000.0
2022-10-10,1849500.0
2022-10-09,1886000.0
2022-10-08,1880000.0
2022-10-07,1895500.0
2022-10-06,1924500.0
2022-10-05,1926000.0
2022-10-04,1940000.0
2022-10-03,1906000.0
2022-10-02,1858500.0
2022-10-01,1896500.0
2022-09-30,1911000.0
2022-09-29,1910500.0
2022-09-28,1924000.0
2022-09-27,1914000.0
2022-09-26,1916000.0
2022-09-25,1864000.0
2022-09-24,1898500.0
2022-09-23,1899500.0
2022-09-22,1884500.0
2022-09-21,1792000.0
2022-09-20,1876000.0
2022-09-19,1940500.0
2022-09-18,1891500.0
2022-09-17,2058000.0
2022-09-16,2025000.0
2022-09-15,2128000.0
2022-09-14,2291000.0
2022-09-13,2184000.0
2022-09-12,2346000.0
2022-09-11,2407000.0
2022-09-10,2416000.0
2022-09-09,2355000.0
2022-09-08,2270000.0
2022-09-07,2262000.0
2022-09-06,2183000.0
2022-09-05,2228000.0
2022-09-04,2173000.0
2022-09-03,2152000.0
2022-09-02,2176000.0
2022-09-01,2175000.0
2022-08-31,2136000.0
2022-08-30,2103000.0
2022-08-29,2127000.0
2022-08-28,1979500.0
2022-08-27,2063000.0
2022-08-26,2086000.0
2022-08-25,2300000.0
2022-08-24,2255000.0
2022-08-23,2263000.0
2022-08-22,2221000.0
2022-08-21,2216000.0
2022-08-20,2191000.0
2022-08-19,2212000.0
2022-08-18,2529000.0
2022-08-17,2482000.0
2022-08-16,2524000.0
2022-08-15,2561000.0
2022-08-14,2594000.0
2022-08-13,2644000.0
2022-08-12,2597000.0
2022-08-11,2497000.0
2022-08-10,2445000.0
2022-08-09,2280000.0
2022-08-08,2348000.0
2022-08-07,2254000.0
2022-08-06,2247000.0
2022-08-05,2293000.0
2022-08-04,2151000.0
2022-08-03,2178000.0
2022-08-02,2183000.0
2022-08-01,2167000.0
2022-07-31,2215000.0
2022-07-30,2243000.0
2022-07-29,2275000.0
2022-07-28,2256000.0
2022-07-27,2153000.0
2022-07-26,1936500.0
2022-07-25,1932000.0
2022-07-24,2109000.0
2022-07-23,2049000.0
2022-07-22,2033000.0
2022-07-21,2068000.0
2022-07-20,1999000.0
2022-07-19,2027000.0
2022-07-18,2072000.0
2022-07-17,1767500.0
2022-07-16,1780500.0
2022-07-15,1627000.0
2022-07-14,1571000.0
2022-07-13,1466500.0
2022-07-12,1381000.0
2022-07-11,1454500.0
2022-07-10,1530000.0
2022-07-09,1588000.0
2022-07-08,1590000.0
2022-07-07,1607500.0
2022-07-06,1553500.0
2022-07-05,1491500.0
2022-07-04,1500000.0
2022-07-03,1416000.0
2022-07-02,1409500.0
2022-07-01,1403500.0
2022-06-30,1400500.0
2022-06-29,1453000.0
2022-06-28,1498000.0
2022-06-27,1553000.0
2022-06-26,1564500.0
2022-06-25,1608500.0
2022-06-24,1591500.0
2022-06-23,1481500.0
2022-06-22,1378000.0
2022-06-21,1466500.0
2022-06-20,1460500.0
2022-06-19,1462000.0
2022-06-18,1313000.0
2022-06-17,1432500.0
2022-06-16,1408000.0
2022-06-15,1601500.0
2022-06-14,1573500.0
2022-06-13,1577500.0
2022-06-12,1873500.0
2022-06-11,2001000.0
2022-06-10,2156000.0
2022-06-09,2273000.0
2022-06-08,2286000.0
2022-06-07,2296000.0
2022-06-06,2346000.0
2022-06-05,2296000.0
2022-06-04,2291000.0
2022-06-03,2262000.0
2022-06-02,2313000.0
2022-06-01,2312000.0
2022-05-31,2439000.0
2022-05-30,2494000.0
2022-05-29,2306000.0
2022-05-28,2286000.0
2022-05-27,2225000.0
2022-05-26,2314000.0
2022-05-25,2494000.0
2022-05-24,2525000.0
2022-05-23,2533000.0
2022-05-22,2627000.0
2022-05-21,2552000.0
2022-05-20,2538000.0
2022-05-19,2583000.0
2022-05-18,2472000.0
2022-05-17,2695000.0
2022-05-16,2660000.0
2022-05-15,2806000.0
2022-05-14,2733000.0
2022-05-13,2694000.0
2022-05-12,2648000.0
2022-05-11,2884000.0
2022-05-10,3095000.0
2022-05-09,3038000.0
2022-05-08,3311000.0
2022-05-07,3456000.0
2022-05-06,3516000.0
2022-05-05,3576000.0
2022-05-04,3751000.0
2022-05-03,3592000.0
2022-05-02,3668000.0
2022-05-01,3625000.0
2022-04-30,3570000.0
2022-04-29,3628000.0
2022-04-28,3737000.0
2022-04-27,3677000.0
2022-04-26,3596000.0
2022-04-25,3765000.0
2022-04-24,3677000.0
2022-04-23,3702000.0
2022-04-22,3720000.0
2022-04-21,3751000.0
2022-04-20,3823000.0
2022-04-19,3845000.0
2022-04-18,3808000.0
2022-04-17,3766000.0
2022-04-16,3827000.0
2022-04-15,3813000.0
2022-04-14,3797000.0
2022-04-13,3912000.0
2022-04-12,3822000.0
2022-04-11,3774000.0
2022-04-10,4016000.0
2022-04-09,4061000.0
2022-04-08,4004000.0
2022-04-07,3995000.0
2022-04-06,3898000.0
2022-04-05,4213000.0
2022-04-04,4313000.0
2022-04-03,4300000.0
2022-04-02,4210000.0
2022-04-01,4205000.0
2022-03-31,3990000.0
2022-03-30,4066000.0
2022-03-29,4086000.0
2022-03-28,4025000.0
2022-03-27,3931000.0
2022-03-26,3810000.0
2022-03-25,3770000.0
2022-03-24,3735000.0
2022-03-23,3689000.0
2022-03-22,3626000.0
2022-03-21,3533000.0
2022-03-20,3503000.0
2022-03-19,3580000.0
2022-03-18,3575000.0
2022-03-17,3440000.0
2022-03-16,3396000.0
2022-03-15,3235000.0
2022-03-14,3210000.0
2022-03-13,3154000.0
2022-03-12,3210000.0
2022-03-11,3193000.0
2022-03-10,3233000.0
2022-03-09,3355000.0
2022-03-08,3203000.0
2022-03-07,3105000.0
2022-03-06,3177000.0
2022-03-05,3290000.0
2022-03-04,3247000.0
2022-03-03,3460000.0
2022-03-02,3587000.0
2022-03-01,3605000.0
2022-02-28,3534000.0
2022-02-27,3217000.0
2022-02-26,3402000.0
2022-02-25,3376000.0
2022-02-24,3184000.0
2022-02-23,3154000.0
2022-02-22,3209000.0
2022-02-21,3149000.0
2022-02-20,3218000.0
2022-02-19,3383000.0
2022-02-18,3410000.0
2022-02-17,3527000.0
2022-02-16,3793000.0
2022-02-15,3847000.0
2022-02-14,3553000.0
2022-02-13,3519000.0
2022-02-12,3565000.0
2022-02-11,3578000.0
